vehicle_id,dealer_type,stock_type,mileage,price,model_year,make,model,certified,transmission_from_vin,fuel_type_from_vin,number_price_changes
10381,F,USED,122087,14280,2016,Nissan,Rogue,0,A,Gas,11
10382,I,USED,119304,16978,2016,Nissan,Rogue,0,A,Gas,9
10383,I,USED,153599,16888,2016,Nissan,Rogue,0,A,Gas,0
10384,I,USED,143173,17988,2016,Nissan,Rogue,0,A,Gas,27
10385,I,USED,37747,25999,2016,Nissan,Rogue,0,A,Gas,13
10386,I,USED,133228,17999,2016,Nissan,Rogue,0,A,Gas,2
10387,I,USED,92000,19999,2016,Nissan,Rogue,0,A,Gas,2
10388,I,USED,58558,23999,2016,Nissan,Rogue,0,A,Gas,0
10389,F,USED,43550,23986,2016,Nissan,Rogue,0,A,Gas,1
10390,I,USED,185183,12998,2016,Nissan,Sentra,0,M,Gas,1
10391,I,USED,118613,16888,2016,Nissan,Sentra,0,M,Gas,1
10392,I,USED,164555,14094,2016,Nissan,Sentra,0,A,Gas,1
10393,F,USED,61106,13712,2016,Nissan,Sentra,0,A,Gas,0
10394,F,USED,164554,13999,2016,Nissan,Sentra,0,A,Gas,1
10395,I,USED,131779,9750,2016,Nissan,Sentra,0,A,Gas,0
10396,I,USED,147902,13995,2016,Nissan,Sentra,0,A,Gas,0
10397,I,USED,150687,14680,2016,Nissan,Sentra,0,M,Gas,0
10398,I,USED,87379,15980,2016,Nissan,Sentra,0,M,Gas,1
10399,F,USED,150687,14680,2016,Nissan,Sentra,0,M,Gas,0
10400,F,USED,87379,15980,2016,Nissan,Sentra,0,A,Gas,1
10401,I,USED,147902,13995,2016,Nissan,Sentra,0,A,Gas,0
10402,F,USED,147081,14000,2016,Nissan,Sentra,0,A,Gas,4
10403,F,USED,150687,14680,2016,Nissan,Sentra,0,A,Gas,0
10404,F,USED,87379,15980,2016,Nissan,Sentra,0,M,Gas,1
10405,F,USED,99448,15995,2016,Nissan,Sentra,0,A,Gas,2
10406,F,USED,150687,14680,2016,Nissan,Sentra,0,M,Gas,0
10407,F,USED,87379,15980,2016,Nissan,Sentra,0,A,Gas,1
10408,I,USED,118613,18888,2016,Nissan,Sentra,0,M,Gas,0
10409,I,USED,110906,15995,2016,Nissan,Sentra,0,A,Gas,2
10410,F,USED,176344,7000,2016,Nissan,Sentra,0,M,Gas,0
10411,I,USED,133604,30399,2016,Nissan,Titan XD,0,A,Diesel,2
10412,I,USED,134508,31467,2016,Nissan,Titan XD,0,A,Diesel,4
10413,I,USED,179176,22999,2016,Nissan,Titan XD,0,A,Diesel,6
10414,F,USED,76367,28888,2016,Nissan,Titan XD,0,A,Diesel,25
10415,I,USED,119432,27700,2016,Nissan,Titan XD,0,A,Diesel,1
10416,I,USED,152720,111,2016,Nissan,Titan XD,0,A,Diesel,6
10417,I,USED,152720,111,2016,Nissan,Titan XD,0,A,Diesel,6
10418,I,USED,152720,111,2016,Nissan,Titan XD,0,A,Diesel,6
10419,F,USED,170030,29980,2016,Nissan,Titan XD,0,A,Diesel,0
10420,I,USED,152720,111,2016,Nissan,Titan XD,0,A,Diesel,6
10421,F,USED,152720,111,2016,Nissan,Titan XD,0,A,Diesel,6
10422,I,USED,155580,7999,2016,Nissan,Versa Note,0,M,Gas,2
10423,I,USED,58449,9692,2016,Nissan,Versa Note,0,A,Gas,1
10424,I,USED,67000,12988,2016,Nissan,Versa Note,0,M,Gas,0
10425,F,USED,135211,8150,2016,Nissan,Versa Note,0,M,Gas,1
10426,F,USED,148240,10629,2016,Nissan,Versa Note,0,M,Gas,0
10427,F,USED,90000,13998,2016,Nissan,Versa Note,0,M,Gas,3
10428,I,USED,90000,13998,2016,Nissan,Versa Note,0,A,Gas,3
10429,I,USED,74997,11500,2016,Nissan,Versa Note,0,A,Gas,11
10430,I,USED,164917,9995,2016,Nissan,Versa Note,0,A,Gas,0
10431,I,USED,104122,12998,2016,Nissan,Versa Note,0,A,Gas,12
10432,F,USED,164917,9995,2016,Nissan,Versa Note,0,A,Gas,0
10433,I,USED,164917,9995,2016,Nissan,Versa Note,0,A,Gas,0
10434,I,USED,104122,12998,2016,Nissan,Versa Note,0,M,Gas,1
10435,I,USED,164917,9995,2016,Nissan,Versa Note,0,A,Gas,0
10436,I,USED,104122,12998,2016,Nissan,Versa Note,0,M,Gas,13
10437,F,USED,104122,12998,2016,Nissan,Versa Note,0,M,Gas,15
10438,I,USED,22034,264888,2016,Porsche,911,0,A,Gas,0
10439,I,USED,43342,145307,2016,Porsche,911,0,A,Gas,2
10440,I,USED,55340,78995,2016,Porsche,911,0,A,Gas,0
10441,F,USED,43342,145814,2016,Porsche,911,0,A,Gas,12
10442,I,USED,22034,264888,2016,Porsche,911,0,A,Gas,0
10443,F,USED,133756,29995,2016,Porsche,Cayenne,0,A,Gas,1
10444,F,USED,98650,31995,2016,Porsche,Cayenne,0,A,Gas,2
10445,I,USED,118486,32700,2016,Porsche,Cayenne,0,A,Gas,9
10446,F,USED,114228,39295,2016,Porsche,Cayenne,0,A,Gas,9
10447,F,USED,9000,127995,2016,Porsche,Cayman,0,M,Gas,1
10448,I,USED,115120,34888,2016,Porsche,Macan,0,A,Gas,2
10449,I,USED,84253,35899,2016,Porsche,Macan,0,A,Gas,5
10450,I,USED,134402,29900,2016,Porsche,Macan,0,A,Gas,0
10451,I,USED,59432,36988,2016,Porsche,Macan,0,A,Gas,32
10452,F,USED,81800,36999,2016,Porsche,Macan,0,A,Gas,2
10453,F,USED,92910,25907,2016,Porsche,Macan,0,A,Gas,40
10454,I,USED,59432,36988,2016,Porsche,Macan,0,A,Gas,14
10455,I,USED,59432,36988,2016,Porsche,Macan,0,A,Gas,32
10456,F,USED,59432,36988,2016,Porsche,Macan,0,A,Gas,32
10457,I,USED,115120,34888,2016,Porsche,Macan,0,A,Gas,1
10458,I,USED,115120,34888,2016,Porsche,Macan,0,A,Gas,0
10459,I,USED,59432,36988,2016,Porsche,Macan,0,A,Gas,32
10460,I,USED,172405,21995,2016,Ram,1500,0,A,Diesel,4
10461,I,USED,149418,20995,2016,Ram,1500,0,A,Diesel,1
10462,I,USED,49697,22999,2016,Ram,1500,0,A,Gas,2
10463,I,USED,119308,32777,2016,Ram,1500,0,A,Diesel,2
10464,I,USED,150487,28888,2016,Ram,1500,0,A,Gas,2
10465,I,USED,119308,32777,2016,Ram,1500,0,A,Diesel,4
10466,I,USED,150487,28888,2016,Ram,1500,0,A,Gas,4
10467,I,USED,119308,32788,2016,Ram,1500,0,A,Diesel,0
10468,I,USED,119308,32888,2016,Ram,1500,0,A,Diesel,2
10469,I,USED,150487,28888,2016,Ram,1500,0,A,Gas,0
10470,I,USED,150487,28999,2016,Ram,1500,0,A,Gas,3
10471,F,USED,193533,19971,2016,Ram,1500,0,A,Gas,22
10472,F,USED,101232,30997,2016,Ram,1500,0,A,Gas,3
10473,I,USED,104495,19988,2016,Ram,1500,0,A,Diesel,2
10474,I,USED,127963,38888,2016,Ram,1500,0,A,Diesel,0
10475,I,USED,137063,16983,2016,Ram,1500,0,A,Gas,0
10476,I,USED,170129,28473,2016,Ram,1500,0,A,Gas,5
10477,I,USED,103705,29576,2016,Ram,1500,0,A,Gas,4
10478,I,USED,130559,31941,2016,Ram,1500,0,A,Gas,1
10479,I,USED,58000,24750,2016,Ram,1500,0,A,Gas,2
10480,I,USED,146611,25499,2016,Ram,1500,0,A,Gas,6
10481,I,USED,63560,30000,2016,Ram,1500,0,A,Gas,1
10482,I,USED,143572,20199,2016,Ram,1500,0,A,Gas,5
10483,I,USED,131884,24269,2016,Ram,1500,0,A,Gas,1
10484,I,USED,132525,20237,2016,Ram,1500,0,A,Gas,2
10485,I,USED,151225,26988,2016,Ram,1500,0,A,Gas,1
10486,I,USED,61336,27998,2016,Ram,1500,0,A,Gas,0
10487,F,USED,135902,28450,2016,Ram,1500,0,A,Gas,1
10488,F,USED,190686,25677,2016,Ram,1500,0,A,Diesel,1
10489,F,USED,170129,28348,2016,Ram,1500,0,A,Gas,1
10490,F,USED,65030,39301,2016,Ram,1500,0,A,Gas,0
10491,F,USED,198808,22451,2016,Ram,1500,0,A,Diesel,2
10492,F,USED,126201,28747,2016,Ram,1500,0,A,Gas,2
10493,F,USED,138499,29857,2016,Ram,1500,0,A,Gas,1
10494,F,USED,63610,36798,2016,Ram,1500,0,A,Gas,1
10495,F,USED,147721,25299,2016,Ram,1500,0,A,Gas,1
10496,F,USED,149976,26698,2016,Ram,1500,0,A,Gas,0
10497,F,USED,143572,19899,2016,Ram,1500,0,A,Gas,1
10498,F,USED,153984,23997,2016,Ram,1500,0,A,Gas,0
10499,F,USED,70317,25998,2016,Ram,1500,0,A,Gas,0
10500,F,USED,173468,19488,2016,Ram,1500,0,A,Gas,1
10501,F,USED,148895,23687,2016,Ram,1500,0,A,Gas,2
10502,F,USED,151225,26968,2016,Ram,1500,0,A,Gas,2
10503,F,USED,101112,28669,2016,Ram,1500,0,A,Diesel,8
10504,F,USED,91680,29800,2016,Ram,1500,0,A,Diesel,0
10505,F,USED,151681,24998,2016,Ram,1500,0,A,Diesel,0
10506,F,USED,72510,23999,2016,Ram,1500,0,A,Gas,1
10507,F,USED,132784,22997,2016,Ram,1500,0,A,Gas,0
10508,F,USED,141000,23995,2016,Ram,1500,0,A,Gas,0
10509,I,USED,140019,21995,2016,Ram,1500,0,A,Gas,0
10510,I,USED,154534,13888,2016,Ram,1500,0,A,Gas,0
10511,F,USED,148347,25800,2016,Ram,1500,0,A,Gas,0
10512,F,USED,148347,25800,2016,Ram,1500,0,A,Gas,0
10513,F,USED,151250,29003,2016,Ram,1500,0,A,Gas,6
10514,F,USED,150253,22888,2016,Ram,1500,0,A,Gas,0
10515,F,USED,171618,24447,2016,Ram,1500,0,A,Gas,0
10516,I,USED,182430,15498,2016,Ram,1500,0,A,Gas,2
10517,I,USED,113359,28946,2016,Ram,1500,0,A,Gas,0
10518,I,USED,101614,29995,2016,Ram,1500,0,A,Gas,0
10519,I,USED,102713,31996,2016,Ram,1500,0,A,Gas,0
10520,I,USED,164960,21876,2016,Ram,1500,0,A,Gas,5
10521,I,USED,66001,28999,2016,Ram,1500,0,A,Diesel,0
10522,I,USED,124160,21500,2016,Ram,1500,0,A,Gas,0
10523,I,USED,104495,19988,2016,Ram,1500,0,A,Diesel,1
10524,F,USED,169036,18925,2016,Ram,1500,0,A,Gas,2
10525,F,USED,164748,22298,2016,Ram,1500,0,A,Diesel,10
10526,F,USED,148347,25800,2016,Ram,1500,0,A,Gas,0
10527,F,USED,137605,28411,2016,Ram,1500,0,A,Gas,22
10528,I,USED,120250,15700,2016,Ram,1500,0,A,Diesel,2
10529,F,USED,188641,23999,2016,Ram,1500,0,A,Gas,1
10530,F,USED,158391,26999,2016,Ram,1500,0,A,Gas,0
10531,F,USED,132177,31999,2016,Ram,1500,0,A,Gas,17
10532,I,USED,158391,26999,2016,Ram,1500,0,A,Gas,0
10533,I,USED,132177,31999,2016,Ram,1500,0,A,Gas,17
10534,I,USED,130252,93,2016,Ram,1500,0,A,Gas,5
10535,F,USED,140500,24999,2016,Ram,1500,0,A,Diesel,2
10536,I,USED,132177,31999,2016,Ram,1500,0,A,Gas,4
10537,I,USED,130252,93,2016,Ram,1500,0,A,Gas,5
10538,I,USED,132177,31999,2016,Ram,1500,0,A,Gas,15
10539,I,USED,130252,93,2016,Ram,1500,0,A,Gas,5
10540,I,USED,116131,23900,2016,Ram,1500,0,A,Gas,4
10541,I,USED,140948,26995,2016,Ram,1500,0,A,Diesel,0
10542,I,USED,120396,37995,2016,Ram,1500,0,A,Diesel,7
10543,I,USED,132199,21995,2016,Ram,1500,0,A,Gas,0
10544,I,USED,156532,28995,2016,Ram,1500,0,A,Gas,2
10545,I,USED,144308,19995,2016,Ram,1500,0,A,Gas,0
10546,I,USED,155332,19995,2016,Ram,1500,0,A,Gas,0
10547,I,USED,140019,21995,2016,Ram,1500,0,A,Gas,0
10548,I,USED,148000,26999,2016,Ram,1500,0,A,Gas,2
10549,F,USED,152431,28999,2016,Ram,1500,0,A,Gas,0
10550,I,USED,135776,26977,2016,Ram,1500,0,A,Gas,0
10551,F,USED,130252,93,2016,Ram,1500,0,A,Gas,5
10552,F,USED,143676,21690,2016,Ram,1500,0,A,Diesel,3
10553,I,USED,140948,26995,2016,Ram,1500,0,A,Diesel,0
10554,I,USED,132199,21995,2016,Ram,1500,0,A,Gas,0
10555,I,USED,144308,19995,2016,Ram,1500,0,A,Gas,0
10556,I,USED,155332,19995,2016,Ram,1500,0,A,Gas,0
10557,F,USED,138004,19900,2016,Ram,1500,0,A,Gas,3
10558,F,USED,101033,23900,2016,Ram,1500,0,A,Gas,0
10559,F,USED,144855,23800,2016,Ram,1500,0,A,Gas,2
10560,F,USED,177135,19999,2016,Ram,1500,0,A,Diesel,2
10561,F,USED,135622,27997,2016,Ram,1500,0,A,Gas,0
10562,F,USED,103705,29576,2016,Ram,1500,0,A,Gas,8
10563,F,USED,102040,29995,2016,Ram,1500,0,A,Gas,0
10564,F,USED,160266,22995,2016,Ram,1500,0,A,Gas,1
10565,F,USED,123412,27995,2016,Ram,1500,0,A,Gas,3
10566,F,USED,124154,28995,2016,Ram,1500,0,A,Gas,1
10567,I,USED,127963,38888,2016,Ram,1500,0,A,Diesel,0
10568,I,USED,68714,32888,2016,Ram,1500,0,A,Gas,0
10569,I,USED,122237,34888,2016,Ram,1500,0,A,Gas,1
10570,I,USED,137489,34888,2016,Ram,1500,0,A,Gas,0
10571,I,USED,140233,24995,2016,Ram,1500,0,A,Gas,0
10572,I,USED,185181,16995,2016,Ram,1500,0,A,Gas,0
10573,I,USED,158391,26999,2016,Ram,1500,0,A,Gas,0
10574,I,USED,132177,31999,2016,Ram,1500,0,A,Gas,17
10575,I,USED,130252,93,2016,Ram,1500,0,A,Gas,5
10576,F,USED,116131,29999,2016,Ram,1500,0,A,Gas,1
10577,F,USED,70679,25688,2016,Ram,1500,0,A,Gas,3
10578,I,USED,188572,23888,2016,Ram,2500,0,A,Gas,1
10579,I,USED,84784,29888,2016,Ram,2500,0,A,Gas,3
10580,I,USED,188572,23888,2016,Ram,2500,0,A,Gas,1
10581,I,USED,84784,29888,2016,Ram,2500,0,A,Gas,3
10582,I,USED,84784,31888,2016,Ram,2500,0,A,Gas,1
10583,F,USED,125540,26496,2016,Ram,2500,0,A,Gas,1
10584,I,USED,159532,45997,2016,Ram,2500,0,A,Diesel,3
10585,F,USED,113000,38700,2016,Ram,2500,0,A,Gas,0
10586,I,USED,166000,53980,2016,Ram,2500,0,A,Diesel,1
10587,I,USED,144774,29981,2016,Ram,2500,0,A,Gas,0
10588,I,USED,173575,42990,2016,Ram,2500,0,A,Diesel,9
10589,F,USED,113000,38700,2016,Ram,2500,0,A,Gas,8
10590,F,USED,114131,24822,2016,Ram,2500,0,A,Gas,2
10591,F,USED,94274,40988,2016,Ram,2500,0,A,Gas,18
10592,F,USED,146086,45999,2016,Ram,2500,0,A,Diesel,24
10593,I,USED,94274,40988,2016,Ram,2500,0,A,Gas,18
10594,I,USED,146086,45999,2016,Ram,2500,0,A,Diesel,23
10595,I,USED,155124,49414,2016,Ram,2500,0,A,Diesel,1
10596,F,USED,165842,53980,2016,Ram,2500,0,A,Diesel,1
10597,I,USED,94274,40988,2016,Ram,2500,0,A,Gas,3
10598,I,USED,146086,45999,2016,Ram,2500,0,A,Diesel,10
10599,I,USED,186311,25999,2016,Ram,2500,0,A,Gas,3
10600,F,USED,165842,53980,2016,Ram,2500,0,A,Diesel,1
10601,I,USED,101471,49999,2016,Ram,2500,0,A,Diesel,10
10602,F,USED,165842,53980,2016,Ram,2500,0,A,Diesel,1
10603,I,USED,158550,61888,2016,Ram,2500,0,A,Diesel,1
10604,I,USED,94274,40988,2016,Ram,2500,0,A,Gas,18
10605,I,USED,146086,45999,2016,Ram,2500,0,A,Diesel,24
10606,F,USED,157354,34488,2016,Ram,2500,0,A,Gas,18
10607,I,USED,186012,49992,2016,Ram,3500,0,A,Diesel,0
10608,I,USED,167451,50314,2016,Ram,3500,0,A,Diesel,7
10609,I,USED,149943,56991,2016,Ram,3500,0,A,Diesel,0
10610,I,USED,34000,36998,2016,Ram,3500,0,A,Gas,3
10611,F,USED,83565,49155,2016,Ram,3500,0,A,Diesel,0
10612,I,USED,116545,48995,2016,Ram,3500,0,A,Diesel,0
10613,F,USED,167713,35905,2016,Ram,3500,0,A,Diesel,16
10614,I,USED,97402,46999,2016,Ram,3500,0,A,Diesel,0
10615,I,USED,116545,48995,2016,Ram,3500,0,A,Diesel,0
10616,I,USED,112684,28995,2016,Ram,3500,0,A,Gas,0
10617,F,USED,149006,46900,2016,Ram,3500,0,A,Diesel,2
10618,I,USED,112684,28995,2016,Ram,3500,0,A,Gas,0
10619,F,USED,112126,52909,2016,Ram,3500,0,A,Diesel,2
10620,I,USED,93333,49900,2016,Ram,3500,0,A,Gas,1
10621,F,USED,97402,46999,2016,Ram,3500,0,A,Diesel,2
10622,I,USED,119799,32996,2016,Ram,ProMaster,0,A,Gas,1
10623,I,USED,147889,16497,2016,Scion,FR-S,0,A,Gas,0
10624,F,USED,55461,24995,2016,Scion,FR-S,0,A,Gas,0
10625,I,USED,199925,12981,2016,Scion,FR-S,0,A,Gas,5
10626,I,USED,35091,21990,2016,Scion,FR-S,0,M,Gas,0
10627,F,USED,35091,21990,2016,Scion,FR-S,0,A,Gas,0
10628,F,USED,133024,14500,2016,Scion,tC,0,M,Gas,1
10629,I,USED,88675,20959,2016,Subaru,BRZ,0,M,Gas,4
10630,F,USED,81640,20998,2016,Subaru,BRZ,0,M,Gas,3
10631,I,USED,121058,18500,2016,Subaru,BRZ,0,M,Gas,7
10632,I,USED,102000,22500,2016,Subaru,Crosstrek,0,M,Gas,5
10633,I,USED,75000,21488,2016,Subaru,Crosstrek,0,A,Gas,3
10634,F,USED,111620,19997,2016,Subaru,Crosstrek,0,M,Gas,1
10635,F,USED,144495,18997,2016,Subaru,Crosstrek,0,A,Gas,0
10636,F,USED,144495,18997,2016,Subaru,Crosstrek,0,A,Gas,0
10637,F,USED,99209,22900,2016,Subaru,Crosstrek,0,M,Gas,0
10638,I,USED,114187,22988,2016,Subaru,Crosstrek,0,M,Gas,9
10639,F,USED,114187,22988,2016,Subaru,Crosstrek,0,A,Gas,9
10640,I,USED,114187,22988,2016,Subaru,Crosstrek,0,M,Gas,9
10641,I,USED,114187,22988,2016,Subaru,Crosstrek,0,A,Gas,9
10642,F,USED,99209,22900,2016,Subaru,Crosstrek,0,A,Gas,0
10643,I,USED,114187,22988,2016,Subaru,Crosstrek,0,M,Gas,9
10644,I,USED,105733,19987,2016,Subaru,Forester,0,A,Gas,14
10645,I,USED,128708,21987,2016,Subaru,Forester,0,A,Gas,2
10646,I,USED,141232,18988,2016,Subaru,Forester,0,A,Gas,1
10647,I,USED,85801,21488,2016,Subaru,Forester,0,A,Gas,1
10648,F,USED,117495,17900,2016,Subaru,Forester,0,A,Gas,0
10649,I,USED,141232,18988,2016,Subaru,Forester,0,A,Gas,1
10650,I,USED,173162,18995,2016,Subaru,Forester,0,A,Gas,0
10651,I,USED,85801,21488,2016,Subaru,Forester,0,A,Gas,0
10652,I,USED,139919,14995,2016,Subaru,Forester,0,A,Gas,1
10653,I,USED,158000,18995,2016,Subaru,Forester,0,A,Gas,5
10654,F,USED,100382,19999,2016,Subaru,Forester,0,A,Gas,5
10655,I,USED,143704,19995,2016,Subaru,Forester,0,A,Gas,0
10656,I,USED,143704,19995,2016,Subaru,Forester,0,M,Gas,0
10657,I,USED,93685,20978,2016,Subaru,Forester,0,A,Gas,7
10658,I,USED,95699,21978,2016,Subaru,Forester,0,A,Gas,4
10659,I,USED,103450,20998,2016,Subaru,Forester,0,A,Gas,9
10660,I,USED,136000,22995,2016,Subaru,Impreza,0,M,Gas,1
10661,I,USED,99785,24999,2016,Subaru,Impreza,0,A,Gas,0
10662,I,USED,134501,30888,2016,Subaru,Impreza,0,M,Gas,0
10663,I,USED,57500,18488,2016,Subaru,Impreza,0,A,Gas,3
10664,I,USED,184810,22849,2016,Subaru,Impreza,0,M,Gas,6
10665,I,USED,120077,27998,2016,Subaru,Impreza,0,M,Gas,0
10666,F,USED,112522,28126,2016,Subaru,Impreza,0,M,Gas,0
10667,I,USED,136835,26900,2016,Subaru,Impreza,0,M,Gas,1
10668,I,USED,94019,23995,2016,Subaru,Impreza,0,A,Gas,1
10669,I,USED,162663,23000,2016,Subaru,Impreza,0,A,Gas,8
10670,I,USED,99785,24999,2016,Subaru,Impreza,0,A,Gas,0
10671,I,USED,162663,23000,2016,Subaru,Impreza,0,A,Gas,1
10672,I,USED,112340,29980,2016,Subaru,Impreza,0,M,Gas,0
10673,F,USED,134000,23998,2016,Subaru,Impreza,0,M,Gas,0
10674,I,USED,101544,23995,2016,Subaru,Impreza,0,M,Gas,1
10675,I,USED,109415,28588,2016,Subaru,Impreza,0,M,Gas,36
10676,F,USED,115441,24780,2016,Subaru,Impreza,0,M,Gas,31
10677,F,USED,84210,26997,2016,Subaru,Impreza,0,M,Gas,7
10678,F,USED,75392,29998,2016,Subaru,Impreza,0,M,Gas,1
10679,I,USED,109415,28588,2016,Subaru,Impreza,0,M,Gas,7
10680,I,USED,109415,28588,2016,Subaru,Impreza,0,M,Gas,26
10681,I,USED,93808,25995,2016,Subaru,Impreza,0,M,Gas,0
10682,F,USED,109415,28588,2016,Subaru,Impreza,0,M,Gas,34
10683,F,USED,100000,26398,2016,Subaru,Impreza,0,M,Gas,3
10684,I,USED,163377,24995,2016,Subaru,Impreza,0,M,Gas,0
10685,F,USED,92878,28980,2016,Subaru,Impreza,0,M,Gas,3
10686,I,USED,91369,19888,2016,Subaru,Impreza,0,M,Gas,0
10687,I,USED,134501,30888,2016,Subaru,Impreza,0,M,Gas,0
10688,I,USED,134501,30888,2016,Subaru,Impreza,0,M,Gas,0
10689,I,USED,109415,28588,2016,Subaru,Impreza,0,M,Gas,36
10690,F,USED,103538,18900,2016,Subaru,Legacy,0,A,Gas,8
10691,I,USED,121967,20500,2016,Subaru,Outback,0,A,Gas,0
10692,I,USED,121967,20500,2016,Subaru,Outback,0,A,Gas,0
10693,I,USED,131041,18295,2016,Subaru,Outback,0,A,Gas,0
10694,I,USED,121213,18900,2016,Subaru,Outback,0,A,Gas,0
10695,F,USED,109988,17495,2016,Subaru,Outback,0,A,Gas,0
10696,F,USED,81178,25995,2016,Subaru,Outback,0,A,Gas,0
10697,I,USED,121967,20500,2016,Subaru,Outback,0,A,Gas,0
10698,I,USED,121967,20500,2016,Subaru,Outback,0,A,Gas,0
10699,I,USED,93062,54888,2016,Tesla,Model X,0,A,Electric,0
10700,I,USED,124646,59888,2016,Tesla,Model X,0,A,Electric,5
10701,I,USED,187392,27399,2016,Toyota,4Runner,0,A,Gas,4
10702,I,USED,179355,32194,2016,Toyota,4Runner,0,A,Gas,4
10703,I,USED,83666,41841,2016,Toyota,4Runner,0,A,Gas,0
10704,I,USED,183765,34986,2016,Toyota,4Runner,0,A,Gas,1
10705,I,USED,181682,32680,2016,Toyota,4Runner,0,A,Gas,0
10706,I,USED,83050,159,2016,Toyota,4Runner,0,A,Gas,0
10707,I,USED,165143,23999,2016,Toyota,Avalon,0,A,Gas,0
10708,I,USED,33000,26500,2016,Toyota,Camry,0,A,Gas,7
10709,F,USED,112414,18997,2016,Toyota,Camry,1,A,Gas,8
10710,I,USED,198697,16999,2016,Toyota,Camry,0,A,Gas,0
10711,I,USED,132799,20989,2016,Toyota,Camry,0,A,Hybrid,3
10712,I,USED,132799,20989,2016,Toyota,Camry,0,A,Hybrid,6
10713,F,USED,90000,19419,2016,Toyota,Camry,0,A,Gas,0
10714,F,USED,199154,16899,2016,Toyota,Camry,0,A,Gas,1
10715,I,USED,56136,21995,2016,Toyota,Camry,0,A,Gas,0
10716,I,USED,169013,19995,2016,Toyota,Camry,0,A,Hybrid,0
10717,I,USED,144312,16900,2016,Toyota,Camry,0,A,Gas,0
10718,I,USED,199886,17888,2016,Toyota,Camry,0,A,Gas,0
10719,I,USED,74102,15450,2016,Toyota,Corolla,0,A,Gas,3
10720,I,USED,144093,15850,2016,Toyota,Corolla,0,A,Gas,1
10721,F,USED,98566,19497,2016,Toyota,Corolla,0,A,Gas,1
10722,I,USED,146000,14988,2016,Toyota,Corolla,0,M,Gas,0
10723,I,USED,190155,15697,2016,Toyota,Corolla,0,A,Gas,0
10724,I,USED,110643,17254,2016,Toyota,Corolla,0,A,Gas,0
10725,I,USED,138717,14999,2016,Toyota,Corolla,0,M,Gas,3
10726,I,USED,132000,16488,2016,Toyota,Corolla,0,M,Gas,0
10727,I,USED,85000,18988,2016,Toyota,Corolla,0,M,Gas,0
10728,F,USED,125920,17998,2016,Toyota,Corolla,0,A,Gas,0
10729,I,USED,104312,17480,2016,Toyota,Corolla,0,A,Gas,0
10730,I,USED,108377,19995,2016,Toyota,Corolla,0,M,Gas,0
10731,I,USED,98312,17995,2016,Toyota,Corolla,0,A,Gas,1
10732,I,USED,144000,16999,2016,Toyota,Corolla,0,A,Gas,1
10733,F,USED,38359,20480,2016,Toyota,Corolla,0,A,Gas,0
10734,F,USED,161000,14991,2016,Toyota,Corolla,0,A,Gas,9
10735,F,USED,144000,16999,2016,Toyota,Corolla,0,A,Gas,1
10736,I,USED,144000,16999,2016,Toyota,Corolla,0,A,Gas,1
10737,F,USED,38359,20480,2016,Toyota,Corolla,0,A,Gas,0
10738,F,USED,38359,20480,2016,Toyota,Corolla,0,A,Gas,0
10739,I,USED,144000,16999,2016,Toyota,Corolla,0,A,Gas,1
10740,I,USED,125645,27997,2016,Toyota,Highlander,0,A,Gas,4
10741,I,USED,123307,27500,2016,Toyota,Highlander,0,A,Gas,3
10742,I,USED,107133,31999,2016,Toyota,Highlander,0,A,Gas,0
10743,F,USED,107133,31999,2016,Toyota,Highlander,0,A,Gas,0
10744,F,USED,103848,32991,2016,Toyota,Highlander,0,A,Gas,4
10745,I,USED,103848,32991,2016,Toyota,Highlander,0,A,Gas,4
10746,I,USED,151359,25495,2016,Toyota,Highlander,0,A,Gas,1
10747,F,USED,151061,27998,2016,Toyota,Highlander,0,A,Gas,0
10748,F,USED,104641,19399,2016,Toyota,Prius,0,A,Hybrid,1
10749,I,USED,104641,19399,2016,Toyota,Prius,0,A,Hybrid,1
10750,I,USED,83800,18588,2016,Toyota,Prius C,0,A,Hybrid,0
10751,I,USED,154486,16995,2016,Toyota,Prius C,0,A,Hybrid,1
10752,I,USED,134740,22995,2016,Toyota,Prius C,0,A,Hybrid,1
10753,I,USED,80160,25988,2016,Toyota,Rav4,0,A,Gas,0
10754,I,USED,115282,24500,2016,Toyota,Rav4,0,A,Gas,9
10755,I,USED,149519,21888,2016,Toyota,Rav4,0,A,Gas,0
10756,I,USED,123000,18998,2016,Toyota,Rav4,0,A,Gas,0
10757,I,USED,134000,20998,2016,Toyota,Rav4,0,A,Gas,0
10758,I,USED,147857,26993,2016,Toyota,Rav4,0,A,Hybrid,0
10759,I,USED,147857,26993,2016,Toyota,Rav4,0,A,Hybrid,0
10760,I,USED,171597,17669,2016,Toyota,Rav4,0,A,Gas,4
10761,I,USED,150001,20695,2016,Toyota,Rav4,0,A,Gas,0
10762,F,USED,103700,21867,2016,Toyota,Rav4,0,A,Gas,0
10763,F,USED,166188,21797,2016,Toyota,Rav4,0,A,Hybrid,1
10764,F,USED,87008,29689,2016,Toyota,Rav4,0,A,Hybrid,8
10765,I,USED,166188,21797,2016,Toyota,Rav4,0,A,Hybrid,0
10766,F,USED,87008,29689,2016,Toyota,Rav4,0,A,Hybrid,8
10767,I,USED,181599,21986,2016,Toyota,Rav4,0,A,Gas,4
10768,I,USED,155695,22000,2016,Toyota,Rav4,0,A,Gas,3
